Time (s),Frequency (Hz),CH1 Voltage (V),CH2 Current Filtered (mA),Phase Live Time (s),Phase(CH2-CH1) (deg),|Y| (S),|Y| (mS),|Z| (ohm),G (S),B (S)
0.0,480.8091,0.264,8.943996301611679e-11,27.566059112548828,84.0500266349784,1.962963417402658e-05,0.01962963417402658,50943.38443266426,2.034809392606371e-06,1.9523885078074832e-05
8e-06,500.6521,0.264,7.084723910706272e-10,27.93994927406311,83.90888511336942,2.0253862875691384e-05,0.020253862875691385,49373.29763401314,2.1491348299916553e-06,2.0139517890700026e-05
1.6e-05,544.6719,0.272,2.8287452890280327e-09,28.457118034362793,83.76898074787982,2.0792463819826794e-05,0.020792463819826794,48094.34844592315,2.2567633171498286e-06,2.0669629194283414e-05
2.4e-05,581.4548,0.272,7.91015751407836e-09,28.780580043792725,83.64889590272963,2.202287174348263e-05,0.02202287174348263,45407.338863331315,2.436188035196345e-06,2.1887710425877162e-05
3.2e-05,620.6184,0.28,1.788916176216683e-08,29.1567862033844,82.98239307228698,2.2866875502090104e-05,0.022866875502090104,43731.379038146115,2.793745558314297e-06,2.2695571836450555e-05
3.9999999999999996e-05,664.0557,0.28800000000000003,3.513659858086133e-08,29.482120990753174,82.7139744887437,2.3451097067448917e-05,0.023451097067448915,42641.92831251554,2.974131001002132e-06,2.3261738938776467e-05
4.8e-05,686.0892,0.28800000000000003,6.232783648379244e-08,29.858683586120605,82.2181427476184,2.479676773885054e-05,0.024796767738850537,40327.83669757255,3.357528093369686e-06,2.456840848318694e-05
5.6e-05,721.314,0.296,1.0250054330815307e-07,30.191807985305786,81.09907541455664,2.6838871258681692e-05,0.02683887125868169,37259.39106610251,4.152680025625029e-06,2.6515660637533908e-05
6.4e-05,757.3617,0.304,1.591664203883614e-07,30.701449155807495,80.117040469588,2.7575651318671488e-05,0.027575651318671488,36263.87599856615,4.732977496828148e-06,2.7166440136010954e-05
7.2e-05,776.3367,0.304,2.3626375253730043e-07,31.07617998123169,76.8217313225851,3.0457963163209792e-05,0.03045796316320979,32832.13636583227,6.943854920098049e-06,2.965586618023616e-05
7.999999999999999e-05,836.2665,0.32,3.3808219699038035e-07,31.404202461242676,75.8204735935937,3.172285611636132e-05,0.031722856116361324,31523.0128186422,7.77086118509571e-06,3.075635408531603e-05
8.8e-05,857.301,0.32,4.692217361177365e-07,31.739646434783936,73.58154656486687,3.383638353786215e-05,0.03383638353786215,29553.985841336224,9.563867731211554e-06,3.2456636993705906e-05
9.6e-05,902.2615,0.328,6.34523674868486e-07,32.11244058609009,70.48047284842534,3.790555835952299e-05,0.03790555835952299,26381.355222769605,1.2665312360855527e-05,3.572703762347451e-05
0.000104,947.1112,0.328,8.389759845633097e-07,32.43956780433655,67.43499356207798,4.268708151242496e-05,0.042687081512424965,23426.291153423765,1.6380373453587105e-05,3.941916150261738e-05
0.000112,986.6905,0.336,1.0876846422402062e-06,32.952353954315186,55.66547711791654,5.026534720066666e-05,0.05026534720066666,19894.421419349852,2.835084722016929e-05,4.15070426687109e-05
0.00011999999999999999,1002.7,0.336,1.3858762239576455e-06,33.37534832954407,39.3200458093051,5.845214930721219e-05,0.058452149307212195,17108.010772096855,4.521966782929011e-05,3.7038296397665106e-05
0.000128,1054.5,0.34400000000000003,1.7388399238324143e-06,33.70042061805725,19.38347660818934,5.988656666188433e-05,0.05988656666188433,16698.235610098258,5.6492100836190045e-05,1.9875698972917955e-05
0.000136,1072.0,0.34400000000000003,2.15187337803516e-06,34.0339994430542,2.1364019959592326,5.236529869689201e-05,0.052365298696892014,19096.6159820521,5.2328900157536086e-05,1.9521055087623813e-06
0.000144,1107.3,0.352,2.63026197382436e-06,34.41161823272705,-9.971550907695274,4.243544137025735e-05,0.04243544137025735,23565.207941984358,4.1794405363276495e-05,-7.348085779213098e-06
0.00015199999999999998,1144.5,0.352,3.1793189773293013e-06,34.73835635185242,-14.227103057371323,3.7349605494196704e-05,0.037349605494196705,26774.044511805558,3.6204063282036045e-05,-9.179260996532239e-06
0.00015999999999999999,1179.8,0.36,3.8044519337442753e-06,35.256633281707764,-19.26536986354327,2.861524301811612e-05,0.02861524301811612,34946.40948416571,2.7012805014483176e-05,-9.441424587177301e-06
0.000168,1203.5,0.368,4.511104075907288e-06,35.622764348983765,-20.60889732898852,2.2249964373709676e-05,0.022249964373709675,44943.89218805175,2.082607540667332e-05,-7.83169826965432e-06
0.000176,1265.0,0.368,5.304640005164128e-06,35.959927558898926,-21.238942435017236,1.7752544505560322e-05,0.01775254450556032,56329.95313357966,1.6546752612497e-05,-6.431004151975314e-06
0.000184,1286.0,0.376,6.190239832300244e-06,36.326502561569214,-25.807690616854984,1.4233344031781478e-05,0.014233344031781477,70257.55843230593,1.2813715190158968e-05,-6.196513967751443e-06
0.000192,1329.4,0.376,7.172801458302251e-06,36.66397476196289,-32.259868596260844,1.199857534670158e-05,0.01199857534670158,83343.22793371472,1.01464260579893e-05,-6.4043616856194715e-06
0.00019999999999999998,1374.0,0.384,8.256969935120273e-06,36.989173889160156,-43.34083827990429,5.703938621068434e-06,0.005703938621068434,175317.45455786213,4.14838185451229e-06,-3.914823595268278e-06
0.000208,1395.8,0.392,9.447224577306681e-06,37.50061058998108,26.82992680651617,2.106609967613114e-06,0.002106609967613114,474696.3203316872,1.8798338127730734e-06,9.508051283002079e-07
0.000216,1445.4,0.392,1.0747959572544503e-05,37.877989053726196,63.712797941975,4.538718487805745e-06,0.004538718487805745,220326.5090546412,2.010066500320154e-06,4.069348618125554e-06
0.000224,1492.5,0.4,1.2163558348117588e-05,38.2013955116272,77.83395144001815,6.6482618721328115e-06,0.006648261872132811,150415.25427746013,1.4010917876872181e-06,6.498948201280751e-06
0.000232,1542.6,0.4,1.3698312877661203e-05,38.53737807273865,78.86746159888594,7.623694714502715e-06,0.007623694714502715,131169.99531705785,1.4719769813113512e-06,7.4802409631258645e-06
0.00023999999999999998,1592.3,0.4,1.535625954526829e-05,38.90392446517944,80.34372324249932,9.140492656685862e-06,0.009140492656685862,109403.29340656979,1.5331999677985282e-06,9.010987951699345e-06
0.000248,1621.1,0.40800000000000003,1.7141147081518366e-05,39.234702825546265,81.8471686563368,1.0421397774462088e-05,0.010421397774462089,95956.41790495,1.4779006647559735e-06,1.0316071984950338e-05
0.000256,1648.7,0.40800000000000003,1.90564968617032e-05,39.75050640106201,81.0527510791369,1.054775896750529e-05,0.01054775896750529,94806.86874631111,1.6404407824895189e-06,1.0419413288459838e-05
0.00026399999999999997,1674.2,0.40800000000000003,2.1105539709095814e-05,40.12945199012756,82.5477330723823,1.1409297205084054e-05,0.011409297205084054,87647.81756709727,1.4797878444012003e-06,1.131292582179788e-05
0.000272,1704.0,0.41600000000000004,2.3291038764677846e-05,40.45398831367493,82.72914606694428,1.19335682699045e-05,0.0119335682699045,83797.2329300633,1.510312646139984e-06,1.1837609867003607e-05
0.00028,1732.0,0.41600000000000004,2.561527592875295e-05,40.8312029838562,82.7916599492853,1.1940887198829448e-05,0.011940887198829448,83745.87108552779,1.4983144143062787e-06,1.1846511765538877e-05
0.000288,1748.3,0.424,2.8080159737581952e-05,41.15735912322998,83.6516706371902,1.2393949948170781e-05,0.012393949948170781,80684.52786898577,1.370432317160846e-06,1.2317950746039037e-05
0.000296,1775.2,0.424,3.068726629907071e-05,41.48506569862366,83.57763014349933,1.287406878744117e-05,0.01287406878744117,77675.52096470959,1.4400536589119083e-06,1.2793275288338848e-05
0.00030399999999999996,1805.2,0.424,3.343790770045249e-05,42.00416278839111,83.87276845635131,1.3297163377525913e-05,0.013297163377525912,75204.00942731452,1.4192946514926688e-06,1.322120102641438e-05
0.000312,1822.0,0.432,3.6333225621377124e-05,42.37495708465576,84.35321467821228,1.3665745573618249e-05,0.013665745573618248,73175.66353134089,1.3446482503940642e-06,1.3599430986830991e-05
0.00031999999999999997,1866.2,0.432,3.9374278163631004e-05,42.70952033996582,84.19484546601768,1.4096395587774527e-05,0.014096395587774526,70940.12038561662,1.4257912062124836e-06,1.4024103821753327e-05
0.000328,1897.6,0.432,4.2562120160122985e-05,43.07692503929138,84.17444644276475,1.4487900590743717e-05,0.014487900590743718,69023.11302707982,1.4705218759915221e-06,1.4413078399131204e-05
0.000336,1913.5,0.432,4.589772815304059e-05,43.403603076934814,84.85735054715406,1.4896536297834129e-05,0.014896536297834129,67129.69914659922,1.3352614380895183e-06,1.4836572062462435e-05
0.00034399999999999996,1944.5,0.44,4.938184166379911e-05,43.7317054271698,85.0484034658482,1.5205372826252434e-05,0.015205372826252435,65766.22694009032,1.3124384753817387e-06,1.5148625945400909e-05
0.000352,1960.8,0.44,5.301493627487826e-05,44.30055522918701,85.40004150060582,1.5187565165780944e-05,0.015187565165780945,65843.33888180424,1.2180154242135091e-06,1.5138645054667895e-05
0.00035999999999999997,1994.4,0.44,5.679731863264847e-05,44.62387132644653,85.22279170197703,1.5916407445720444e-05,0.015916407445720444,62828.248360083104,1.3255413569662195e-06,1.586111490687705e-05
0.000368,2043.8,0.44,6.072921461037689e-05,44.95333003997803,85.23351342128046,1.592921410331036e-05,0.01592921410331036,62777.73614658008,1.323637423104368e-06,1.5874125044274388e-05
0.000376,2058.5,0.448,6.481079126822007e-05,45.331799268722534,85.47548583732703,1.6265327504143692e-05,0.01626532750414369,61480.471250593866,1.2831004846476891e-06,1.6214639433652238e-05
0.000384,2095.3,0.448,6.904211756574755e-05,45.65899181365967,85.67842747835789,1.659993796257188e-05,0.016599937962571882,60241.18898845974,1.2508746004049308e-06,1.655274155828263e-05
0.000392,2130.3,0.448,7.342306859052237e-05,46.03669261932373,85.5450929280143,1.6896996712052965e-05,0.016896996712052966,59182.11484805937,1.312465392060433e-06,1.6845947063960884e-05
0.00039999999999999996,2148.2,0.448,7.795320769198326e-05,46.54611563682556,85.65632816191533,1.7269239218662887e-05,0.01726923921866289,57906.4304650606,1.307951054639849e-06,1.7219636675321316e-05
0.000408,2183.3,0.448,8.263164856421063e-05,46.921663999557495,85.91314295712635,1.7518208269055272e-05,0.01751820826905527,57083.46336802219,1.248498907156791e-06,1.747366222166449e-05
0.000416,2220.8,0.456,8.745695886186646e-05,47.24832582473755,85.95646639167154,1.7806312060440794e-05,0.017806312060440792,56159.86042509271,1.255601544527128e-06,1.7761987894241466e-05
0.000424,2256.4,0.456,9.242731121815119e-05,47.6259400844574,86.06111886599166,1.818054541416294e-05,0.01818054541416294,55003.85039169308,1.2488636124861865e-06,1.813760103304318e-05
0.000432,2294.9,0.456,9.754077306088173e-05,47.96017050743103,86.01496387172989,1.841073093596911e-05,0.01841073093596911,54316.148743790305,1.279471029131633e-06,1.8366218105049907e-05
0.00043999999999999996,2332.8,0.456,0.00010279533628972498,48.28460502624512,86.2934308549838,1.872096438788983e-05,0.01872096438788983,53416.05161360583,1.2102489814243286e-06,1.868180411565223e-05
0.000448,2351.9,0.456,0.00010818870644553436,48.850937843322754,85.91784510450674,1.8706590158576695e-05,0.018706590158576696,53457.09675162337,1.3316619579012247e-06,1.865913159262341e-05
0.00045599999999999997,2391.1,0.456,0.00011371816837270965,49.17314624786377,86.56793502249315,1.9339300339581302e-05,0.0193393003395813,51708.17880899874,1.1577475751183371e-06,1.9304614945054903e-05
0.000464,2432.5,0.456,0.00011938058263224682,49.50103974342346,86.20917046148065,1.9490424231112067e-05,0.019490424231112066,51307.2464786952,1.2885937411963783e-06,1.944778041008459e-05
0.000472,2472.1,0.456,0.0001251723835466537,49.876452922821045,86.47097178872525,1.9625744430003856e-05,0.019625744430003856,50953.48120763251,1.2080474797851998e-06,1.9588528931964545e-05
0.00047999999999999996,2511.2,0.456,0.00013108954897738664,50.200984954833984,86.46849544661183,1.987642738869849e-05,0.01987642738869849,50310.85216896617,1.2243355103812778e-06,1.983868363315023e-05
0.000488,2532.5,0.456,0.0001371276633534971,50.577919006347656,86.54735522980337,2.0248947192926557e-05,0.020248947192926556,49385.2836136253,1.219463599080257e-06,2.0212193620496676e-05
0.000496,2577.0,0.456,0.00014328209654310042,51.10011172294617,86.59092372982616,2.047063621206413e-05,0.02047063621206413,48850.46022217237,1.2172762452760702e-06,2.0434411796510263e-05
0.000504,2618.6,0.456,0.00014954811040033335,51.4823362827301,86.52078661650597,2.0797174988064763e-05,0.020797174988064764,48083.45366973579,1.2621060402453372e-06,2.0758843316219784e-05
0.000512,2662.8,0.456,0.0001559207789115609,51.8008828163147,86.74743371487386,2.1059645287120415e-05,0.021059645287120416,47484.18059118861,1.1948717422901704e-06,2.102572094218911e-05
0.00052,2705.6,0.456,0.00016239482575748347,52.17737102508545,86.63131565748313,2.132596695355133e-05,0.02132596695355133,46891.19148397977,1.2531301422871886e-06,2.1289117674306157e-05
0.0005279999999999999,2754.7,0.456,0.00016896453512285628,52.50624203681946,86.73051650867274,2.161280000615967e-05,0.021612800006159668,46268.87768891578,1.2326274439105432e-06,2.157762159485549e-05
0.000536,2775.3,0.456,0.00017562379012785086,52.87232804298401,86.8648039973474,2.1609903630787942e-05,0.021609903630787942,46275.079106566925,1.181892954600981e-06,2.157755926827236e-05
0.000544,2821.1,0.456,0.00018236622912941593,53.39786243438721,86.66822354885613,2.1907722894332586e-05,0.021907722894332585,45646.003686612945,1.273226513753456e-06,2.1870693099660546e-05
0.000552,2857.8,0.456,0.00018918542108169368,53.72406554222107,86.42045177024431,2.242122447348345e-05,0.02242122447348345,44600.597134320386,1.3998527638713093e-06,2.2377482412680274e-05
0.00056,2915.9,0.456,0.00019607487912376542,54.09911775588989,86.92872281936013,2.253898658951807e-05,0.02253898658951807,44367.56710548192,1.2075990530052316e-06,2.2506612828447915e-05
0.0005679999999999999,2966.4,0.456,0.00020302792462176407,54.424357414245605,86.9687871965026,2.277269261871062e-05,0.022772692618710618,43912.24247142276,1.2042192582455932e-06,2.274083079142773e-05
0.000576,3013.1,0.456,0.00021003759229651698,54.79705047607422,86.9749414025373,2.305618981640581e-05,0.02305618981640581,43372.300799173776,1.216737546844988e-06,2.302406216531376e-05
0.000584,3039.4,0.456,0.00021709666306847213,55.1235933303833,87.12643685140881,2.3401338989801722e-05,0.023401338989801724,42732.59749947637,1.1731586292797985e-06,2.3371914028298165e-05
0.000592,3090.7,0.456,0.00022419781486835192,55.64409375190735,86.96978238214484,2.354720605704336e-05,0.02354720605704336,42467.88334792201,1.2447670784864901e-06,2.351428221343734e-05
0.0006,3114.2,0.448,0.00023133379260264743,56.019447565078735,86.95468128599276,2.3771854251901272e-05,0.023771854251901273,42066.554396782914,1.2628991686899754e-06,2.373828427379196e-05
0.0006079999999999999,3192.7,0.448,0.00023849741644225669,56.349719285964966,86.99142713764257,2.4093379709409116e-05,0.024093379709409116,41505.177441314845,1.2645500757056407e-06,2.4060171631303875e-05
0.000616,3246.5,0.448,0.0002456814406613059,56.71681499481201,87.10284545522683,2.4398367404895487e-05,0.024398367404895486,40986.348939042204,1.2331750048557011e-06,2.4367183083640705e-05
0.000624,3273.4,0.448,0.00025287845365728974,57.0523579120636,87.41321605145993,2.4603870123481386e-05,0.024603870123481385,40644.01230299222,1.1104356633902368e-06,2.4578798947275902e-05
0.000632,3331.6,0.448,0.00026008090578422794,57.377912521362305,87.25592575447871,2.456101801061443e-05,0.02456101801061443,40714.92474651638,1.1758544008385565e-06,2.453285495301668e-05
0.0006399999999999999,3383.6,0.448,0.0002672812552471964,57.897927045822144,87.3663063337375,2.49208703703877e-05,0.0249208703703877,40127.009415700544,1.1451249659967823e-06,2.4894546969766662e-05
0.0006479999999999999,3412.4,0.448,0.00027447213324723264,58.26410794258118,87.30398285234287,2.521119717566883e-05,0.02521119717566883,39664.91527681572,1.1858594314326185e-06,2.5183292088988968e-05
0.000656,3498.4,0.44,0.00028164634754477517,58.59366488456726,87.59079965135794,2.557306648684913e-05,0.025573066486849132,39103.640563177934,1.0749916914791768e-06,2.555046227378395e-05
0.000664,3532.4,0.44,0.0002887967366685022,58.96940469741821,87.55328319276873,2.5808964879387042e-05,0.025808964879387043,38746.2265407891,1.101792107815096e-06,2.5785436244062075e-05
0.000672,3585.6,0.44,0.0002959160952138256,59.295899868011475,87.39917636748652,2.6168448576392005e-05,0.026168448576392004,38213.958197818225,1.1874548088081171e-06,2.6141492917817666e-05
0.0006799999999999999,3648.0,0.432,0.00030299725451340053,59.673259258270264,87.47380748382727,2.6551092767201686e-05,0.026551092767201686,37663.23325250442,1.1702684430019567e-06,2.6525289798678233e-05
0.0006879999999999999,3675.3,0.432,0.0003100331277917073,60.19231414794922,87.62268378341878,2.6752247654781225e-05,0.026752247654781226,37380.0367320268,1.1096856679152112e-06,2.6729222815135704e-05
0.000696,3736.8,0.432,0.00031701660310842343,60.5687530040741,87.52615452692163,2.7089823564837574e-05,0.027089823564837575,36914.230822012214,1.1692871214323846e-06,2.7064576634443804e-05
0.000704,3801.7,0.424,0.00032394047482744716,60.89645195007324,87.30997225186371,2.7470193693518394e-05,0.027470193693518396,36403.09242653613,1.2892474637592464e-06,2.743992315106965e-05
0.000712,3865.1,0.424,0.0003307974705333006,61.23907279968262,87.44980169154388,2.773059026276997e-05,0.027730590262769972,36061.259083351055,1.2338632517897684e-06,2.770312649860148e-05
0.0007199999999999999,3929.2,0.424,0.00033758027665341624,61.57373881340027,86.75144695077358,2.801007511736944e-05,0.02801007511736944,35701.43942169887,1.5872630074569793e-06,2.796506578261237e-05
0.0007279999999999999,3986.4,0.424,0.00034428165225734107,61.95395612716675,87.38082974026884,2.790538241802186e-05,0.02790538241802186,35835.38060937591,1.27519854754062e-06,2.787623067346792e-05
0.000736,4025.7,0.41600000000000004,0.00035089459420302167,62.47045397758484,87.49632727774872,2.8293111786559273e-05,0.028293111786559272,35344.29183837788,1.2359400935570846e-06,2.8266103846336468e-05
0.000744,4093.5,0.41600000000000004,0.00035741242998816827,62.79510235786438,87.3121099607639,2.861550887455282e-05,0.02861550887455282,34946.08480960055,1.3419336060531597e-06,2.8584026349458825e-05
0.000752,4161.4,0.41600000000000004,0.00036382887330690055,63.17275285720825,87.39594044105064,2.8786734235468593e-05,0.028786734235468594,34738.223232279124,1.307889797457458e-06,2.8757007706317537e-05
0.0007599999999999999,4230.4,0.40800000000000003,0.00037013801513908904,63.50689768791199,87.4466073277747,2.9055615984585797e-05,0.029055615984585798,34416.754424704224,1.2944381311162762e-06,2.902676782158892e-05
0.000768,4301.9,0.40800000000000003,0.00037633422544932054,63.872403383255005,87.43097677747767,2.9427301482269713e-05,0.029427301482269713,33982.048969135394,1.319016736335203e-06,2.9397725547696047e-05
0.000776,4337.0,0.4,0.0003824120023578286,64.20603775978088,87.45149630385674,2.9724294885282942e-05,0.029724294885282943,33642.5137706166,1.321694193469211e-06,2.969489570424869e-05
0.000784,4413.5,0.4,0.00038836583283101026,64.72241044044495,87.47285267726403,3.0031613954395655e-05,0.030031613954395655,33298.243694745965,1.3241761955435102e-06,3.000240647196501e-05
0.000792,4480.1,0.4,0.00039419015387482493,65.10255122184753,87.34459161867915,3.033650724439636e-05,0.03033650724439636,32963.58384120558,1.4054609522402003e-06,3.0303932934539058e-05
0.0007999999999999999,4563.4,0.392,0.00039987937692457815,65.42681884765625,87.6193529753167,3.059075806058273e-05,0.03059075806058273,32689.61161470972,1.270684246160082e-06,3.05643557149119e-05
0.000808,4633.3,0.392,0.00040542794076333597,65.75383615493774,87.67692162240769,3.090244959489493e-05,0.030902449594894927,32359.894219039506,1.2526078785737705e-06,3.087705239279741e-05
0.000816,4672.6,0.384,0.0004108303608403249,66.13070392608643,87.76030115937846,3.1007537916220644e-05,0.031007537916220643,32250.22259754718,1.2117796852502841e-06,3.098385059382187e-05
0.000824,4750.8,0.384,0.00041608127511571477,66.45810174942017,87.7244687966238,3.120840905560599e-05,0.031208409055605988,32042.64588490355,1.2391321242915913e-06,3.118379943753773e-05
0.000832,4829.9,0.376,0.0004211756058089201,66.97630095481873,87.69918674569846,3.164805783108895e-05,0.03164805783108895,31597.515567532442,1.2705421403529067e-06,3.162254397023646e-05
0.0008399999999999999,4829.7,0.376,0.000426108648895402,67.34657073020935,87.64550308694686,3.1901693169012943e-05,0.031901693169012944,31346.298602461935,1.3105904167607e-06,3.187476085885731e-05
0.000848,4918.4,0.368,0.0004308758878477135,67.67294406890869,87.70671016772837,3.227551670679394e-05,0.03227551670679394,30983.2375135764,1.2914974449613842e-06,3.224966686711962e-05
0.000856,4947.4,0.368,0.0004354728213762532,68.05179595947266,87.64306523173383,3.260237858561792e-05,0.03260237858561792,30672.608667918972,1.3407620993953325e-06,3.2574797718984887e-05
0.000864,4950.4,0.36,0.0004398950729396491,68.37629437446594,87.73294097687386,3.286391238513446e-05,0.03286391238513446,30428.51344906629,1.3000083181100801e-06,3.283818989576981e-05
0.0008719999999999999,4992.2,0.36,0.00044413861127917225,68.70069813728333,87.72892128739306,3.32218689449677e-05,0.0332218689449677,30100.654531402433,1.3164970335635731e-06,3.319577400449081e-05
0.0008799999999999999,5030.4,0.352,0.00044819974494684334,69.21694898605347,87.70229991090662,3.319628432979339e-05,0.033196284329793393,30123.853322418625,1.3308949353560463e-06,3.3169594691155485e-05
0.000888,5071.3,0.34400000000000003,0.0004520749377619123,69.59735035896301,87.5688327293488,3.38827054654838e-05,0.033882705465483796,29513.581818863215,1.437275289168088e-06,3.385220774785409e-05
0.000896,5117.7,0.34400000000000003,0.0004557607574347003,69.92054724693298,87.61382194345958,3.3944609738571515e-05,0.03394460973857152,29459.75834459786,1.4132711209209105e-06,3.391517647075856e-05
0.000904,5162.8,0.336,0.0004592539772277476,70.2960376739502,87.7018858579263,3.410030182220485e-05,0.03410030182220485,29325.253635990903,1.3673847494911515e-06,3.407287547760427e-05
0.0009119999999999999,5203.9,0.336,0.000462551639866665,70.632333278656,87.68965855029012,3.458624974554866e-05,0.034586249745548664,28913.224398626873,1.3942457009792718e-06,3.4558135806011954e-05
0.0009199999999999999,5246.3,0.328,0.00046565093728999043,70.95985674858093,87.62264825280096,3.491065996913948e-05,0.03491065996913948,28644.545845996196,1.4481189837403808e-06,3.488061253604656e-05
0.000928,5287.2,0.32,0.000468549039792871,71.51889371871948,87.62162849892354,3.5181236238199664e-05,0.035181236238199666,28424.24277615928,1.4599682983449817e-06,3.5150929942404664e-05
0.000936,5297.2,0.32,0.0004712431174136639,71.84265661239624,87.66463028052249,3.549549017293725e-05,0.03549549017293725,28172.59305697454,1.4463917293724588e-06,3.546600870667981e-05
0.000944,5373.5,0.312,0.00047373041968230275,72.17259740829468,87.69302502464768,3.586308411997024e-05,0.03586308411997024,27883.82607181164,1.4436121622985811e-06,3.583401716973587e-05
0.0009519999999999999,5379.7,0.304,0.0004760082600029655,72.54900622367859,87.54882855863002,3.616285194467052e-05,0.03616285194467052,27652.686285086384,1.5466115369138777e-06,3.612976409452525e-05
0.0009599999999999999,5425.3,0.304,0.00047807400138112556,72.8787248134613,87.73627730257033,3.617607588958013e-05,0.03617607588958013,27642.578013499584,1.428923749920054e-06,3.614784424672618e-05
0.000968,5468.3,0.296,0.0004799251328739147,73.20604825019836,87.65837659918185,3.659179224756482e-05,0.03659179224756482,27328.532946252442,1.4950550805394e-06,3.656123726291409e-05
0.000976,5515.8,0.28800000000000003,0.00048155939984382347,73.76632523536682,87.5940465934338,3.6749548541284075e-05,0.03674954854128407,27211.218632430548,1.5427265302818821e-06,3.671715284224743e-05
0.0009839999999999998,5558.1,0.28800000000000003,0.0004829747748455784,74.09423279762268,87.70006050163687,3.7117739014723546e-05,0.037117739014723546,26941.296171173803,1.4895622384119129e-06,3.7087838355760605e-05
