Time (s),Frequency (Hz),CH1 Voltage (V),CH2 Current Filtered (mA),Phase Live Time (s),Phase(CH2-CH1) (deg),|Y| (S),|Y| (mS),|Z| (ohm),G (S),B (S)
0.000992,5606.2,0.28,0.00048416931110743827,74.4697105884552,87.66126696295981,3.751318688631096e-05,0.037513186886310966,26657.29262167573,1.5308102856326427e-06,3.7481939787538936e-05
0.001,5648.7,0.28,0.0004851411562515024,74.8412983417511,87.7326528885846,3.743955403850026e-05,0.03743955403850026,26709.719858619814,1.4811965439598712e-06,3.741024276050534e-05
0.001008,5699.0,0.264,0.00048588865443898404,75.1742696762085,87.8050729181241,3.782222849973646e-05,0.03782222849973646,26439.478572949978,1.4485662025551706e-06,3.779447875871675e-05
0.001016,5743.5,0.264,0.00048641041067336657,75.501060962677,87.6690156134913,3.8166455067101e-05,0.038166455067101,26201.018623340457,1.5523110429188056e-06,3.813487410252028e-05
0.001024,5794.8,0.256,0.0004867053497358134,76.06040239334106,87.72046933730087,3.8253087266311074e-05,0.038253087266311075,26141.680880243228,1.5215096778951599e-06,3.822281640204031e-05
0.001032,5791.5,0.248,0.00048677279977806155,76.43638753890991,87.82778022281565,3.852126456310873e-05,0.03852126456310873,25959.68775536216,1.4600832635613507e-06,3.8493583626423826e-05
0.00104,5895.4,0.248,0.00048661256861747703,76.81085324287415,87.66208658235985,3.899966030758211e-05,0.03899966030758211,25641.248977893927,1.5909117618184186e-06,3.896719779343779e-05
0.0010479999999999999,5889.9,0.24,0.00048622483414969067,77.14056062698364,67.55222664418457,1.6080130512470144e-06,0.0016080130512470144,621885.4997628905,6.1400552449027e-07,1.4861706459475514e-06
0.0010559999999999999,5939.5,0.232,0.00048560992288855303,77.51742100715637,70.86794087743095,1.5386704367337667e-06,0.0015386704367337668,649911.7524625763,5.042939762156948e-07,1.4536830116745e-06
0.001064,5990.4,0.232,0.0004847681646334924,77.8420581817627,68.25157105697647,1.4983559870794295e-06,0.0014983559870794295,667398.1407777355,5.551887946109006e-07,1.3917025782670902e-06
0.001072,6034.2,0.216,0.00048369978811083503,78.41010522842407,67.93164791538831,1.5821080828483881e-06,0.0015821080828483881,632068.0684467681,5.944176693495855e-07,1.4661969922828272e-06
0.00108,6096.4,0.216,0.00048240491442561034,78.78474593162537,68.43216711215743,1.546377514343735e-06,0.001546377514343735,646672.620834369,5.684522366686104e-07,1.4381048193697018e-06
0.001088,6134.5,0.20800000000000002,0.00048088361112557515,79.1117753982544,68.5758053658335,1.5442613041573813e-06,0.0015442613041573813,647558.8019384098,5.640721942964569e-07,1.4375554024591317e-06
0.001096,6185.6,0.2,0.0004791359425020413,79.43660569190979,65.04820333826365,1.5631963574789604e-06,0.0015631963574789605,639714.899037218,6.594431829702683e-07,1.4172923271045855e-06
0.001104,6241.2,0.2,0.00047716210570436415,79.8101499080658,69.88637642259425,1.5367906881431902e-06,0.0015367906881431901,650706.7017748777,5.284761602578471e-07,1.4430656836065164e-06
0.001112,6295.1,0.192,0.00047496252650150396,80.1393735408783,68.69468996784366,1.5175263579730607e-06,0.0015175263579730606,658967.1373719573,5.513743480700772e-07,1.4138149014044515e-06
0.00112,6294.3,0.184,0.0004725377981966011,80.66135692596436,71.3776533423682,1.548731343618813e-06,0.0015487313436188131,645689.7796511108,4.945547325304626e-07,1.4676458671079535e-06
0.0011279999999999999,6346.5,0.176,0.00046988856518783426,81.03114056587219,68.17613541021595,1.5078421998057035e-06,0.0015078421998057036,663199.372009125,5.60547171648115e-07,1.3997767564408983e-06
0.0011359999999999999,6398.4,0.168,0.0004670154749628219,81.97870993614197,68.75216690241149,1.5784008419458516e-06,0.0015784008419458516,633552.6270799505,5.720168686650637e-07,1.4711036400668678e-06
0.001144,6450.5,0.168,0.0004639191934820081,82.06246733665466,69.62858702242286,1.5916239927740299e-06,0.0015916239927740298,628289.0962564012,5.540512492447887e-07,1.4920771252131152e-06
0.001152,6504.5,0.16,0.00046060035984732764,82.39186191558838,65.97404290711194,1.5396423926672276e-06,0.0015396423926672276,649501.4717460668,6.26866125305074e-07,1.4062494651529893e-06
0.00116,6558.9,0.14400000000000002,0.0004570595744317986,82.90874004364014,69.45842370945735,1.5230265601575713e-06,0.0015230265601575712,656587.3676533524,5.344101882733819e-07,1.4261892068077827e-06
0.001168,6613.6,0.14400000000000002,0.0004532975074117248,83.28371596336365,67.31451837270069,1.5380831584360871e-06,0.0015380831584360872,650159.9048888835,5.931960152713928e-07,1.419090655924022e-06
0.001176,6668.5,0.136,0.0004493149691859587,83.60840034484863,65.76314035020178,1.5435179485763011e-06,0.0015435179485763012,647870.6651402225,6.336291457982045e-07,1.4074664341192051e-06
0.001184,6723.8,0.136,0.00044511294535221253,83.94319558143616,67.30564845186632,1.551015445040359e-06,0.0015510154450403592,644738.9052105661,5.984051679832696e-07,1.4309298255626158e-06
0.001192,6777.0,0.128,0.0004406926584367929,84.31811785697937,68.46685956340775,1.57332103032418e-06,0.00157332103032418,635598.1905320059,5.774706936425202e-07,1.4635117568521155e-06
0.0012,6834.7,0.12,0.0004360555945246414,84.63800263404846,67.6109053034744,1.5826666941153024e-06,0.0015826666941153023,631844.9764048341,6.028288767577465e-07,1.4633629795812295e-06
0.0012079999999999999,6894.3,0.12,0.000431203467538299,85.15939950942993,70.25405338197157,1.5802334904224277e-06,0.0015802334904224276,632817.8753714935,5.338820961605006e-07,1.487315632827114e-06
0.0012159999999999999,6893.5,0.10400000000000001,0.0004261381856055583,85.5340666770935,70.98417185391168,1.627103804340479e-06,0.001627103804340479,614588.938537535,5.301581662022574e-07,1.538310472209144e-06
0.001224,6949.4,0.096,0.000420861908882001,85.90541243553162,71.23425463537706,1.6192650772431713e-06,0.0016192650772431712,617564.1122962515,5.209170532460578e-07,1.5331877947651348e-06
0.001232,7007.8,0.096,0.00041537707245572266,86.23721480369568,69.70995328159603,1.548653523767699e-06,0.001548653523767699,645722.2255673516,5.370307925834158e-07,1.4525583170721026e-06
0.00124,7071.2,0.08,0.0004096863172652234,86.56252765655518,68.172307499525,1.6959995758346076e-06,0.0016959995758346075,589622.7889726306,6.306007159350873e-07,1.5744069671763155e-06
0.001248,7124.5,0.08,0.00040379248525501644,86.9361035823822,66.27526452133264,1.6170255781587858e-06,0.0016170255781587858,618419.4075264058,6.505989948975953e-07,1.4803690986568162e-06
0.001256,7190.1,0.07200000000000001,0.0003976986142731082,87.45052742958069,68.76802083837373,1.5849359739218063e-06,0.0015849359739218063,630940.3133336512,5.739764520211495e-07,1.477353401849631e-06
0.001264,7241.0,0.064,0.00039140787310256765,87.78425312042236,67.70044512355653,1.6111536221743427e-06,0.0016111536221743428,620673.2779773313,6.113505851558033e-07,1.490659738597364e-06
0.001272,7301.8,0.064,0.00038492344134374287,88.15746450424194,66.48422150983001,1.6502103920269485e-06,0.0016502103920269485,605983.3369317853,6.584365865274895e-07,1.513160797627193e-06
0.0012799999999999999,7363.6,0.048,0.00037824836849051927,88.48250031471252,68.47475686751869,1.636803869800031e-06,0.001636803869800031,610946.7471641366,6.00561525673553e-07,1.5226466307298654e-06
0.0012879999999999999,7423.1,0.048,0.0003713856228926933,88.81476402282715,65.88023158643,1.5818518416097487e-06,0.0015818518416097487,632170.4559779533,6.464164559082451e-07,1.443745481147968e-06
0.0012959999999999998,7487.6,0.04,0.00036433825644806273,89.19368577003479,71.56451422979424,1.5790746311996762e-06,0.0015790746311996763,633282.2909328018,4.99361281871292e-07,1.49803704929693e-06
0.001304,7488.1,0.024,0.0003571095565075441,89.70322275161743,67.59715970273015,1.5576949003191343e-06,0.0015576949003191344,641974.2401385047,5.936627735938405e-07,1.440131214066658e-06
0.001312,7553.4,0.024,0.00034970324512199045,90.07976031303406,68.0358173371111,1.5837698453745147e-06,0.0015837698453745148,631404.8742123446,5.923725404449787e-07,1.4688164270746624e-06
0.00132,7618.6,0.016,0.0003421235723563285,90.4044542312622,66.7551916020229,1.630574281567618e-06,0.001630574281567618,613280.8614144275,6.435234285282373e-07,1.4982156335604753e-06
0.001328,7673.8,0.008,0.0003343751921299937,90.78131794929504,69.35684621308428,1.652770182128426e-06,0.001652770182128426,605044.7974032342,5.82678451778278e-07,1.5466528688642773e-06
0.001336,7738.9,0.008,0.0003264629268376666,91.11254119873047,68.04561835951836,1.6610556197602196e-06,0.0016610556197602195,602026.8003694868,6.210159738484334e-07,1.5405988874986536e-06
0.001344,7802.8,-0.008,0.00031839160873706044,91.49033689498901,68.57984729714073,1.5318271880959456e-06,0.0015318271880959456,652815.1528913621,5.594297885902841e-07,1.4260199317778701e-06
0.001352,7869.2,-0.008,0.00031016605237697213,92.3335587978363,71.12392027972967,1.5973538186060924e-06,0.0015973538186060923,626035.3769790562,5.167797586759833e-07,1.5114489415254019e-06
0.0013599999999999999,7935.2,-0.016,0.00030179102896159596,92.70599675178528,70.12948793397982,1.6260473973155692e-06,0.0016260473973155692,614988.2233758335,5.526863151235172e-07,1.5292377105577552e-06
0.0013679999999999999,7998.4,-0.024,0.0002932713022058281,93.03212571144104,69.10289178331016,1.500967119559704e-06,0.0015009671195597041,666237.1127046017,5.353812354470302e-07,1.4022372219886928e-06
0.0013759999999999998,8065.5,-0.032,0.000284611691099738,93.35927748680115,66.96985971499907,1.520121941211161e-06,0.001520121941211161,657841.9618121211,5.946949664586036e-07,1.398966980675523e-06
0.001384,8133.7,-0.04,0.00027581697847046266,93.73178935050964,64.26238246121312,1.5794237718088953e-06,0.0015794237718088954,633142.3002800014,6.858657096875148e-07,1.4227324693103335e-06
0.001392,8194.4,-0.04,0.00026689179654784125,94.25056433677673,65.86734914807292,1.570347295175564e-06,0.001570347295175564,636801.8100659704,6.420374121400739e-07,1.4331010393121928e-06
0.0014,8199.5,-0.048,0.00025784064068716376,94.57740831375122,68.47820967217248,1.5737303964413952e-06,0.0015737303964413953,635432.8557555057,5.773309433916455e-07,1.4640069475539055e-06
0.001408,8266.4,-0.064,0.000248668031316621,94.95107650756836,67.62298142603052,1.5740484280430191e-06,0.0015740484280430192,635304.4685183408,5.992394634752558e-07,1.455520703816537e-06
0.001416,8337.6,-0.064,0.00023937869314140432,95.28509473800659,68.73419464464746,1.5543925218444643e-06,0.0015543925218444643,643338.143967256,5.637705884210773e-07,1.4485505982178689e-06
0.001424,8408.4,-0.07200000000000001,0.00022997757087045607,95.66088795661926,65.9601455735808,1.5250246003054304e-06,0.0015250246003054304,655727.1271556675,6.212523193247728e-07,1.3927474958765241e-06
0.001432,8480.9,-0.08,0.0002204698130411812,95.98644661903381,64.26034124034288,1.5482787590062178e-06,0.0015482787590062178,645878.5242535152,6.723906557865422e-07,1.394653333843496e-06
0.0014399999999999999,8549.5,-0.088,0.00021086075620254505,96.504812002182,67.43978684217828,1.604802880804972e-06,0.001604802880804972,623129.4895846637,6.156892728946886e-07,1.481998314939105e-06
0.0014479999999999999,8618.1,-0.096,0.00020115582001906522,96.87945365905762,70.4597763418194,1.5886274942618805e-06,0.0015886274942618806,629474.1867505114,5.313459257528797e-07,1.4971335353636952e-06
0.0014559999999999998,8684.4,-0.096,0.00019136040978510742,97.20594716072083,70.08545599734455,1.609504162758886e-06,0.001609504162758886,621309.3592040659,5.482264473012337e-07,1.5132585411679163e-06
0.001464,8685.3,-0.10400000000000001,0.00018147985588564135,97.52952551841736,65.32463211666891,1.6446078736470544e-06,0.0016446078736470544,608047.6787347595,6.865850683261498e-07,1.4944350109701867e-06
0.001472,8831.4,-0.112,0.00017151944721001823,97.91532325744629,66.1583751526594,1.6032480720911228e-06,0.0016032480720911228,623733.7922980915,6.480487419849699e-07,1.4664369092039384e-06
0.00148,8832.4,-0.12,0.0001614845214862688,98.97707867622375,66.89526227619677,1.56810345373466e-06,0.00156810345373466,637713.0269169158,6.15344453865428e-07,1.442324389557227e-06
0.001488,8907.8,-0.128,0.00015138048869540855,99.0158965587616,66.64385969798201,1.5263671433822616e-06,0.0015263671433822616,655150.3708236997,6.051209834796993e-07,1.4012941346303733e-06
0.001496,8981.9,-0.128,0.0001412128223715592,99.12938952445984,65.67923939555595,1.6467838355415249e-06,0.0016467838355415248,607244.240815105,6.782189810751996e-07,1.5006385356607945e-06
0.001504,9053.0,-0.14400000000000002,0.00013098696161165934,99.457923412323,68.42006857973433,1.588739465218873e-06,0.001588739465218873,629429.8227571471,5.843365705017403e-07,1.4773773589432778e-06
0.0015119999999999999,9127.4,-0.152,0.00012070827991443967,99.8321442604065,67.85384087991943,1.5975497028856384e-06,0.0015975497028856383,625958.6153680914,6.022292364044758e-07,1.4796908460924105e-06
0.0015199999999999999,9202.3,-0.152,0.00011038229475680901,100.1574056148529,71.04396194345279,1.573936235745587e-06,0.0015739362357455869,635349.7538776032,5.112815084856825e-07,1.4885786822582114e-06
0.0015279999999999998,9286.6,-0.16,0.00010001477108685261,101.38954973220825,66.33104815000308,1.6518535457967945e-06,0.0016518535457967945,605380.5451122097,6.631391283801457e-07,1.5129000737565793e-06
0.001536,9359.4,-0.16,8.961157737838426e-05,101.84565234184265,66.87988082892036,1.5356824745811244e-06,0.0015356824745811244,651176.2793104491,6.030012092269133e-07,1.4123420989287568e-06
0.001544,9360.0,-0.168,7.917849228943893e-05,102.47842121124268,67.64050387178759,1.5380295559252722e-06,0.0015380295559252722,650182.5638834386,5.85092121443515e-07,1.422393097678844e-06
0.001552,9435.2,-0.176,6.87210556796469e-05,102.5389814376831,67.37217020026307,1.5999577566010338e-06,0.001599957756601034,625016.5017634028,6.155736678964057e-07,1.4767985246134216e-06
0.00156,9515.7,-0.184,5.824452070335588e-05,102.59681153297424,68.02403785660158,1.6492260272967852e-06,0.0016492260272967852,606345.0269694572,6.171693562885533e-07,1.5293948067034585e-06
0.001568,9594.7,-0.192,4.775389947629158e-05,103.01783275604248,67.42413349155737,1.5530636753151268e-06,0.0015530636753151269,643888.6028269855,5.962311221954777e-07,1.4340555179311751e-06
0.001576,9675.1,-0.192,3.725412491630468e-05,103.43696236610413,68.1748528383157,1.5246901325984171e-06,0.001524690132598417,655870.9724813222,5.668421511398363e-07,1.41540452738224e-06
0.001584,9675.6,-0.2,2.675025985248723e-05,103.76862788200378,64.75417898396887,1.5514746999326376e-06,0.0015514746999326376,644548.0548560787,6.617082578743673e-07,1.4032875421637356e-06
0.0015919999999999999,9757.3,-0.20800000000000002,1.6247570311101115e-05,105.54893231391907,68.93004982615469,1.5002400260830452e-06,0.0015002400260830451,666560.0054751808,5.393474721322746e-07,1.399937298655258e-06
0.0015999999999999999,9836.0,-0.216,5.751443222597007e-06,105.73189187049866,66.74925705955769,1.5426925322921278e-06,0.0015426925322921277,648217.3077704624,6.089867786021817e-07,1.4174044421680198e-06
0.0016079999999999998,9832.3,-0.224,-4.732839431112856e-06,106.06274175643921,65.26089136154786,1.5582621906427278e-06,0.0015582621906427279,641740.5273675643,6.521126266516476e-07,1.4152491571974744e-06
0.001616,9918.1,-0.232,-1.5200279601697584e-05,106.43671870231628,72.34623628422628,1.5180904858970323e-06,0.0015180904858970322,658722.2627965453,4.6038247797036776e-07,1.4465983192818078e-06
0.001624,9999.5,-0.232,-2.564611941968212e-05,106.77336812019348,66.15510443491564,1.5741351908120571e-06,0.001574135190812057,635269.4519738962,6.363632172959783e-07,1.4397720148084636e-06
0.001632,299.8783,-0.24,-3.606580038763955e-05,107.14779686927795,68.06816639351064,1.655839558462432e-06,0.001655839558462432,603923.2453949663,6.184614266908664e-07,1.536004592136547e-06
0.00164,300.2182,-0.248,-4.645498503502846e-05,107.6138858795166,71.18412461770379,1.520199326718184e-06,0.001520199326718184,657808.4744707829,4.903068153802552e-07,1.4389597700235027e-06
0.001648,300.463,-0.248,-5.680948715959467e-05,108.08146476745605,67.86532851496173,1.5141077187393235e-06,0.0015141077187393235,660454.9911631255,5.704928738344296e-07,1.4025191851985955e-06
0.001656,300.0834,-0.256,-6.712511778097797e-05,108.45801138877869,65.02169480798824,1.4854837119203834e-06,0.0014854837119203834,673181.3967231143,6.272827262372939e-07,1.3465430701411183e-06
0.001664,299.8751,-0.256,-7.739760271804078e-05,108.78585624694824,63.220863956987614,1.5285801673302484e-06,0.0015285801673302485,654201.8674405258,6.887055858325543e-07,1.3646398587167269e-06
0.0016719999999999999,299.8096,-0.272,-8.762271568171668e-05,109.16359853744507,66.6729767842466,1.5631722249105009e-06,0.0015631722249105009,639724.7750850068,6.189828091420609e-07,1.43539809346336e-06
0.0016799999999999999,300.1724,-0.272,-9.779646109365087e-05,109.48973751068115,68.64847199590133,1.5541169440292086e-06,0.0015541169440292087,643452.221431546,5.658368598432724e-07,1.4474488328647031e-06
0.0016879999999999998,299.9402,-0.28,-0.0001079151532441031,109.91099119186401,67.3363064732992,1.5572409522451063e-06,0.0015572409522451064,642161.3807152191,6.000382365772946e-07,1.4369946061118171e-06
0.001696,300.0071,-0.28800000000000003,-0.00011797536957883735,110.32730150222778,66.94181085875687,1.5826232290118813e-06,0.0015826232290118813,631862.3293709363,6.198593682165351e-07,1.4561835902942293e-06
0.001704,300.2884,-0.28800000000000003,-0.00012797375796207958,110.70067691802979,67.26294045664844,1.6676485345971705e-06,0.0016676485345971704,599646.7356603743,6.44550610224511e-07,1.5380527122967213e-06
0.001712,300.3655,-0.296,-0.00013790691824022025,111.03118133544922,68.0138791784974,1.504709004115252e-06,0.0015047090041152519,664580.3256743228,5.633359420868001e-07,1.3952783963849976e-06
0.00172,299.8948,-0.304,-0.00014777141245829055,111.35717296600342,70.4155336479497,1.6496245499590095e-06,0.0016496245499590095,606198.5437988591,5.529478032366586e-07,1.5541910702108728e-06
0.001728,300.2733,-0.304,-0.00015756380451586484,111.73203873634338,65.53234278470063,1.6538915730376032e-06,0.0016538915730376033,604634.5578527618,6.850080084593648e-07,1.505364196369547e-06
0.001736,299.8641,-0.312,-0.00016728075673055329,112.15891075134277,69.03296692751883,1.5881130294669841e-06,0.0015881130294669841,629678.1031609749,5.682756373724724e-07,1.4829584600829897e-06
0.0017439999999999999,300.2029,-0.32,-0.0001769190594546908,112.58404850959778,69.08079795208329,1.6090465110528667e-06,0.0016090465110528667,621486.0745980911,5.745117745813795e-07,1.5029859931478928e-06
0.0017519999999999999,299.8427,-0.328,-0.0001864755987244944,112.90943717956543,67.58889291483823,1.5818271134706952e-06,0.0015818271134706951,632180.338473207,6.030709499314401e-07,1.4623551026545578e-06
0.0017599999999999998,300.0665,-0.328,-0.00019594735616860524,113.2848756313324,70.01387254956725,1.6608663036223692e-06,0.0016608663036223692,602095.4232252097,5.676718343571403e-07,1.5608413010251335e-06
0.0017679999999999998,300.2917,-0.328,-0.00020533140891442958,113.61009979248047,66.93723215294926,1.6129921347556803e-06,0.0016129921347556803,619965.8252837481,6.318724291960859e-07,1.4840757595235913e-06
0.001776,300.2658,-0.336,-0.00021462498911518433,113.93527746200562,64.41595374477305,1.5677569490684191e-06,0.0015677569490684191,637853.973853672,6.770117278578126e-07,1.4140427757657464e-06
0.001784,299.8405,-0.34400000000000003,-0.00022382550895597096,114.36560297012329,70.7161505885806,1.5661436980611698e-06,0.0015661436980611697,638511.0135410719,5.172163566115184e-07,1.4782737647101173e-06
0.001792,299.8031,-0.34400000000000003,-0.00023293046423071852,114.77990508079529,68.22576928643983,1.5545885238092831e-06,0.001554588523809283,643257.0321242639,5.766749288690317e-07,1.4436729216735428e-06
0.0018,299.9169,-0.352,-0.0002419374048519264,115.15713500976562,68.69131549537565,1.5275234185949596e-06,0.0015275234185949595,654654.4477333225,5.550904709779439e-07,1.4230960485453948e-06
0.001808,300.1347,-0.352,-0.0002508440269333607,115.4843168258667,66.3873121813665,1.6439160165225083e-06,0.0016439160165225082,608303.5811740374,6.584737594128013e-07,1.5062775898034213e-06
0.001816,300.168,-0.36,-0.0002596482577004986,115.81889009475708,67.72249215301986,1.5452033711689808e-06,0.0015452033711689807,647164.0035599183,5.857756703414753e-07,1.4298672393995108e-06
0.0018239999999999999,300.2153,-0.368,-0.0002683482142542627,116.18550038337708,67.58693817539822,1.59290995690934e-06,0.00159290995690934,627781.8753423202,6.073465193684491e-07,1.4725801629221907e-06
0.0018319999999999999,299.9004,-0.368,-0.00027694204585694234,116.6127610206604,69.13425470005868,1.609177637784274e-06,0.001609177637784274,621435.4316885305,5.731559490663842e-07,1.5036438833695926e-06
0.0018399999999999998,300.039,-0.376,-0.0002854277882842526,116.98341488838196,67.00615370439925,1.5461482913263343e-06,0.0015461482913263344,646768.4927829069,6.039754041231391e-07,1.4233018829417861e-06
0.0018479999999999998,300.1438,-0.376,-0.00029380331920826174,117.36349058151245,67.22379707133393,1.5453674629415182e-06,0.0015453674629415182,647095.2857364794,5.982622304143634e-07,1.4248659232285456e-06
0.001856,300.0352,-0.384,-0.00030206646672642105,117.7356948852539,66.75177398789106,1.5244680378831258e-06,0.0015244680378831258,655966.5241578949,6.017310245412718e-07,1.400686464784942e-06
0.001864,300.2796,-0.384,-0.00031021513986376035,118.10852241516113,69.24997514114125,1.5669490529887916e-06,0.0015669490529887915,638182.8420602473,5.551566422250382e-07,1.4653089903688888e-06
0.001872,299.7985,-0.392,-0.00031824732992771234,118.43538689613342,72.35895550565846,1.5333196549551064e-06,0.0015333196549551064,652179.7309311075,4.646765728747267e-07,1.4612134843660064e-06
0.00188,300.207,-0.392,-0.00032616108193354713,118.85773348808289,64.40898824788255,1.5305921822520404e-06,0.0015305921822520404,653341.8970745347,6.611305212105077e-07,1.3804415461347815e-06
0.001888,300.1295,-0.4,-0.00033395446826382455,119.28593468666077,66.71805410272705,1.5630835333657154e-06,0.0015630835333657154,639761.0739630442,6.178182657784228e-07,1.4358031629543068e-06
0.001896,299.9365,-0.4,-0.00034162553465665805,119.60721468925476,68.88468900821584,1.593055499944375e-06,0.0015930554999443749,627724.5206051624,5.738920402440534e-07,1.4860934533358055e-06
0.0019039999999999999,299.8518,-0.40800000000000003,-0.00034917228040893774,119.93963027000427,68.0363193232933,1.5829356700181525e-06,0.0015829356700181524,631737.6119198403,5.920476744113181e-07,1.4680479851285405e-06
0.0019119999999999999,299.9908,-0.40800000000000003,-0.0003565927000783956,120.31984496116638,67.11817527365716,1.670448761120114e-06,0.001670448761120114,598641.5287167822,6.495234543275639e-07,1.538999137688554e-06
0.0019199999999999998,300.0301,-0.41600000000000004,-0.00036388482227671685,120.64168119430542,67.71065107617892,1.573196058771391e-06,0.001573196058771391,635648.6811827916,5.966883454548337e-07,1.4556472298370272e-06
0.0019279999999999998,299.8588,-0.41600000000000004,-0.00037104662640561134,121.10884857177734,69.32155963291137,1.576521162850271e-06,0.0015765211628502708,634308.0090292288,5.567056046927214e-07,1.4749568965290076e-06
0.001936,299.8356,-0.41600000000000004,-0.0003780759660885442,121.53198671340942,67.38588956970176,1.4937963271965914e-06,0.0014937963271965914,669435.3050637771,5.743985569277204e-07,1.3789466142477664e-06
0.001944,299.8385,-0.41600000000000004,-0.0003849707077202247,121.86475944519043,63.60507181178605,1.5776206963802446e-06,0.0015776206963802445,633865.9237257977,7.013405715058841e-07,1.4131554990188049e-06
0.001952,299.8088,-0.424,-0.0003917289481722136,122.23542189598083,71.3881856127671,1.604314374224073e-06,0.0016043143742240729,623319.2297386541,5.120245246635862e-07,1.5204129365027801e-06
0.00196,299.8602,-0.424,-0.0003983491261201489,122.56991577148438,69.03062645046379,1.5614732806956386e-06,0.0015614732806956387,640420.8207485296,5.588026775404082e-07,1.4580597977792513e-06
0.0019679999999999997,299.8285,-0.432,-0.00040482997507613214,122.88959550857544,68.58380305860334,1.526922991636755e-06,0.001526922991636755,654911.8753710492,5.575406151792008e-07,1.4214929774059862e-06
0.001976,299.87,-0.432,-0.0004111703898670839,123.36426186561584,66.41288649023872,1.5075521470038651e-06,0.0015075521470038651,663326.9714665705,6.032363207901599e-07,1.3816003102256147e-06
